Bplus,Decay ID
B^{0}_{s}\rightarrow K^{-} \mu^{+} \nu_{\mu},1215
B^{0}_{s}\rightarrow K^{*-} \mu^{+} \nu_{\mu},1216
B^{0}_{s}\rightarrow K_{1}^{-} \mu^{+} \nu_{\mu},1217
B^{0}_{s}\rightarrow {K^{\prime}}_{1}^{-} \mu^{+} \nu_{\mu},1218
B^{0}_{s}\rightarrow K^{-} K^{+},1219
B^{0}_{s}\rightarrow \bar{K}^{0} K^{0},1220
B^{0}_{s}\rightarrow K_{S}^{0} K_{S}^{0},1221
B^{0}_{s}\rightarrow K_{L}^{0} K_{L}^{0},1222
B^{0}_{s}\rightarrow \pi^{+} K^{-},1223
B^{0}_{s}\rightarrow \pi^{0} \bar{K}^{0},1224
B^{0}_{s}\rightarrow \pi^{+} \pi^{-},1225
B^{0}_{s}\rightarrow \omega \eta,1226
B^{0}_{s}\rightarrow \omega {\eta^{\prime}},1227
B^{0}_{s}\rightarrow \phi \eta,1228
B^{0}_{s}\rightarrow \phi {\eta^{\prime}},1229
B^{0}_{s}\rightarrow \omega K^{0},1230
B^{0}_{s}\rightarrow \phi K^{0},1231
B^{0}_{s}\rightarrow K^{*-} \pi^{+},1232
B^{0}_{s}\rightarrow \rho^{+} K^{-},1233
B^{0}_{s}\rightarrow \rho^{0} K^{0},1234
B^{0}_{s}\rightarrow \bar{K}^{*0} \pi^{0},1235
B^{0}_{s}\rightarrow K^{*+} K^{-},1236
B^{0}_{s}\rightarrow K^{*0} \bar{K}^{0},1237
B^{0}_{s}\rightarrow K^{*0} K_{S}^{0},1238
B^{0}_{s}\rightarrow K^{*0} K_{L}^{0},1239
B^{0}_{s}\rightarrow K^{*-} K^{+},1240
B^{0}_{s}\rightarrow \bar{K}^{*0} K^{0},1241
B^{0}_{s}\rightarrow \bar{K}^{*0} K_{S}^{0},1242
B^{0}_{s}\rightarrow \bar{K}^{*0} K_{L}^{0},1243
B^{0}_{s}\rightarrow {\eta^{\prime}} {\eta^{\prime}},1244
B^{0}_{s}\rightarrow {\eta^{\prime}} \eta,1245
B^{0}_{s}\rightarrow \eta \eta,1246
B^{0}_{s}\rightarrow \bar{K}^{0} {\eta^{\prime}},1247
B^{0}_{s}\rightarrow \bar{K}^{0} \eta,1248
B^{0}_{s}\rightarrow \bar{K}^{*0} {\eta^{\prime}},1249
B^{0}_{s}\rightarrow \bar{K}^{*0} \eta,1250
B^{0}_{s}\rightarrow \rho^{+} K^{*-},1251
B^{0}_{s}\rightarrow \rho^{0} \bar{K}^{*0},1252
B^{0}_{s}\rightarrow \omega \bar{K}^{*0},1253
B^{0}_{s}\rightarrow K^{*-} K^{*+},1254
B^{0}_{s}\rightarrow \bar{K}^{*0} K^{*0},1255
B^{0}_{s}\rightarrow \phi \phi,1256
B^{0}_{s}\rightarrow \phi \bar{K}^{*0},1257
B^{0}_{s}\rightarrow \mu^{+} \mu^{-},1258
B^{0}_{s}\rightarrow \tau^{+} \tau^{-},1259
B^{0}_{s}\rightarrow \phi \gamma,1260
B^{0}_{s}\rightarrow \phi e^{+} e^{-},1261
B^{0}_{s}\rightarrow \phi \mu^{+} \mu^{-},1262
B^{0}_{s}\rightarrow \gamma \gamma,1263
B^{0}_{s}\rightarrow D_{s}^{+} K^{-},1264
Bsbar0,Decay ID
\bar{B}^{0}_{s}\rightarrow 1 \: Daughters,1
\bar{B}^{0}_{s}\rightarrow 2 \: Daughters,2
\bar{B}^{0}_{s}\rightarrow 3 \: Daughters,3
\bar{B}^{0}_{s}\rightarrow 4 \: Daughters,4
\bar{B}^{0}_{s}\rightarrow 5 \: Daughters,5
\bar{B}^{0}_{s}\rightarrow 6 \: Daughters,6
\bar{B}^{0}_{s}\rightarrow 7 \: Daughters,7
\bar{B}^{0}_{s}\rightarrow 8 \: Daughters,8
\bar{B}^{0}_{s}\rightarrow 9 \: Daughters,9
\bar{B}^{0}_{s}\rightarrow 10 \: Daughters,10
\bar{B}^{0}_{s}\rightarrow 11 \: Daughters,11
\bar{B}^{0}_{s}\rightarrow 12 \: Daughters,12
\bar{B}^{0}_{s}\rightarrow 13 \: Daughters,13
\bar{B}^{0}_{s}\rightarrow 14 \: Daughters,14
\bar{B}^{0}_{s}\rightarrow 15 \: Daughters,15
\bar{B}^{0}_{s}\rightarrow 16 \: Daughters,16
\bar{B}^{0}_{s}\rightarrow 17 \: Daughters,17
\bar{B}^{0}_{s}\rightarrow 18 \: Daughters,18
\bar{B}^{0}_{s}\rightarrow 19 \: Daughters,19
\bar{B}^{0}_{s}\rightarrow 20 \: Daughters,20
\bar{B}^{0}_{s}\rightarrow 21 \: Daughters,21
\bar{B}^{0}_{s}\rightarrow 22 \: Daughters,22
\bar{B}^{0}_{s}\rightarrow 23 \: Daughters,23
\bar{B}^{0}_{s}\rightarrow 24 \: Daughters,24
\bar{B}^{0}_{s}\rightarrow 25 \: Daughters,25
\bar{B}^{0}_{s}\rightarrow 26 \: Daughters,26
\bar{B}^{0}_{s}\rightarrow 27 \: Daughters,27
\bar{B}^{0}_{s}\rightarrow 28 \: Daughters,28
\bar{B}^{0}_{s}\rightarrow 29 \: Daughters,29
\bar{B}^{0}_{s}\rightarrow 30 \: Daughters,30
-99:\:Particle\:Not\:Found,99
\bar{B}^{0}_{s}\rightarrow D_{s}^{+} e^{-} \bar{\nu}_{e},1001
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} e^{-} \bar{\nu}_{e},1002
\bar{B}^{0}_{s}\rightarrow D_{s1}^{+} e^{-} \bar{\nu}_{e},1003
\bar{B}^{0}_{s}\rightarrow D_{s0}^{*+} e^{-} \bar{\nu}_{e},1004
\bar{B}^{0}_{s}\rightarrow {D^{\prime}}_{s1}^{+} e^{-} \bar{\nu}_{e},1005
\bar{B}^{0}_{s}\rightarrow D_{s2}^{*+} e^{-} \bar{\nu}_{e},1006
\bar{B}^{0}_{s}\rightarrow D_{s}^{+} \mu^{-} \bar{\nu}_{\mu},1007
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} \mu^{-} \bar{\nu}_{\mu},1008
\bar{B}^{0}_{s}\rightarrow D_{s1}^{+} \mu^{-} \bar{\nu}_{\mu},1009
\bar{B}^{0}_{s}\rightarrow D_{s0}^{*+} \mu^{-} \bar{\nu}_{\mu},1010
\bar{B}^{0}_{s}\rightarrow {D^{\prime}}_{s1}^{+} \mu^{-} \bar{\nu}_{\mu},1011
\bar{B}^{0}_{s}\rightarrow D_{s2}^{*+} \mu^{-} \bar{\nu}_{\mu},1012
\bar{B}^{0}_{s}\rightarrow D_{s}^{+} \tau^{-} \bar{\nu}_{\tau},1013
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} \tau^{-} \bar{\nu}_{\tau},1014
\bar{B}^{0}_{s}\rightarrow D_{s1}^{+} \tau^{-} \bar{\nu}_{\tau},1015
\bar{B}^{0}_{s}\rightarrow D_{s0}^{*+} \tau^{-} \bar{\nu}_{\tau},1016
\bar{B}^{0}_{s}\rightarrow {D^{\prime}}_{s1}^{+} \tau^{-} \bar{\nu}_{\tau},1017
\bar{B}^{0}_{s}\rightarrow D_{s2}^{*+} \tau^{-} \bar{\nu}_{\tau},1018
\bar{B}^{0}_{s}\rightarrow D_{s}^{-} D_{s}^{+},1019
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} D_{s}^{-},1020
\bar{B}^{0}_{s}\rightarrow D_{s}^{*-} D_{s}^{+},1021
\bar{B}^{0}_{s}\rightarrow D_{s}^{*-} D_{s}^{*+},1022
\bar{B}^{0}_{s}\rightarrow D_{s}^{-} D^{+} K^{0},1023
\bar{B}^{0}_{s}\rightarrow D_{s}^{-} \bar{D}^{0} K^{+},1024
\bar{B}^{0}_{s}\rightarrow D_{s}^{*-} D^{+} K^{0},1025
\bar{B}^{0}_{s}\rightarrow D_{s}^{*-} D^{0} K^{+},1026
\bar{B}^{0}_{s}\rightarrow D_{s}^{-} D^{+} \pi^{0} K^{0},1027
\bar{B}^{0}_{s}\rightarrow D_{s}^{-} D^{0} \pi^{+} K^{0},1028
\bar{B}^{0}_{s}\rightarrow D_{s}^{-} D^{+} \pi^{-} K^{+},1029
\bar{B}^{0}_{s}\rightarrow D_{s}^{-} D^{0} \pi^{0} K^{+},1030
\bar{B}^{0}_{s}\rightarrow D_{s}^{*-} D^{+} \pi^{0} K^{0},1031
\bar{B}^{0}_{s}\rightarrow D_{s}^{*-} D^{0} \pi^{+} K^{0},1032
\bar{B}^{0}_{s}\rightarrow D_{s}^{*-} D^{+} \pi^{-} K^{+},1033
\bar{B}^{0}_{s}\rightarrow D_{s}^{*-} D^{0} \pi^{0} K^{+},1034
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} \bar{D}^{*0} K^{-},1035
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} D^{*-} \bar{K}^{0},1036
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} \bar{D}^{0} K^{-},1037
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} D^{-} \bar{K}^{0},1038
\bar{B}^{0}_{s}\rightarrow D_{s}^{+} \bar{D}^{*0} K^{-},1039
\bar{B}^{0}_{s}\rightarrow D_{s}^{+} D^{*-} \bar{K}^{0},1040
\bar{B}^{0}_{s}\rightarrow D_{s}^{+} \bar{D}^{0} K^{-},1041
\bar{B}^{0}_{s}\rightarrow D_{s}^{+} D^{-} \bar{K}^{0},1042
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} \bar{D}^{*0} K^{*-},1043
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} D^{*-} \bar{K}^{*0},1044
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} \bar{D}^{0} K^{*-},1045
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} D^{-} \bar{K}^{*0},1046
\bar{B}^{0}_{s}\rightarrow D_{s}^{+} \bar{D}^{*0} K^{*-},1047
\bar{B}^{0}_{s}\rightarrow D_{s}^{+} D^{*-} \bar{K}^{*0},1048
\bar{B}^{0}_{s}\rightarrow D_{s}^{+} \bar{D}^{0} K^{*-},1049
\bar{B}^{0}_{s}\rightarrow D_{s}^{+} D^{-} \bar{K}^{*0},1050
\bar{B}^{0}_{s}\rightarrow D_{s}^{-} D^{+},1051
\bar{B}^{0}_{s}\rightarrow D^{*+} D_{s}^{-},1052
\bar{B}^{0}_{s}\rightarrow D_{s}^{*-} D^{+},1053
\bar{B}^{0}_{s}\rightarrow D_{s}^{*-} D^{*+},1054
\bar{B}^{0}_{s}\rightarrow D^{-} D^{+} K^{0},1055
\bar{B}^{0}_{s}\rightarrow D^{-} \bar{D}^{0} K^{+},1056
\bar{B}^{0}_{s}\rightarrow D^{*-} D^{+} K^{0},1057
\bar{B}^{0}_{s}\rightarrow D^{*-} D^{0} K^{+},1058
\bar{B}^{0}_{s}\rightarrow D^{-} D^{+} \pi^{0} K^{0},1059
\bar{B}^{0}_{s}\rightarrow D^{-} D^{0} \pi^{+} K^{0},1060
\bar{B}^{0}_{s}\rightarrow D^{-} D^{+} \pi^{-} K^{+},1061
\bar{B}^{0}_{s}\rightarrow D^{-} D^{0} \pi^{0} K^{+},1062
\bar{B}^{0}_{s}\rightarrow D^{*-} D^{+} \pi^{0} K^{0},1063
\bar{B}^{0}_{s}\rightarrow D^{*-} D^{0} \pi^{+} K^{0},1064
\bar{B}^{0}_{s}\rightarrow D^{*-} D^{+} \pi^{-} K^{+},1065
\bar{B}^{0}_{s}\rightarrow D^{*-} D^{0} \pi^{0} K^{+},1066
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} K^{-},1067
\bar{B}^{0}_{s}\rightarrow D_{s}^{+} K^{-},1068
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} K^{*-},1069
\bar{B}^{0}_{s}\rightarrow K^{*-} D_{s}^{+},1070
\bar{B}^{0}_{s}\rightarrow J/\psi {\eta^{\prime}},1071
\bar{B}^{0}_{s}\rightarrow J/\psi \eta,1072
\bar{B}^{0}_{s}\rightarrow J/\psi \phi,1073
\bar{B}^{0}_{s}\rightarrow J/\psi K^{0},1074
\bar{B}^{0}_{s}\rightarrow J/\psi K^{-} K^{+},1075
\bar{B}^{0}_{s}\rightarrow J/\psi \bar{K}^{0} K^{0},1076
\bar{B}^{0}_{s}\rightarrow J/\psi K^{0} K^{-} \pi^{+},1077
\bar{B}^{0}_{s}\rightarrow J/\psi \bar{K}^{0} K^{+} \pi^{-},1078
\bar{B}^{0}_{s}\rightarrow J/\psi \bar{K}^{0} K^{0} \pi^{0},1079
\bar{B}^{0}_{s}\rightarrow J/\psi K^{-} K^{+} \pi^{0},1080
\bar{B}^{0}_{s}\rightarrow J/\psi \phi \pi^{+} \pi^{-},1081
\bar{B}^{0}_{s}\rightarrow J/\psi \phi \pi^{0} \pi^{0},1082
\bar{B}^{0}_{s}\rightarrow J/\psi \eta \pi^{+} \pi^{-},1083
\bar{B}^{0}_{s}\rightarrow J/\psi \eta \pi^{0} \pi^{0},1084
\bar{B}^{0}_{s}\rightarrow J/\psi {\eta^{\prime}} \pi^{+} \pi^{-},1085
\bar{B}^{0}_{s}\rightarrow J/\psi {\eta^{\prime}} \pi^{0} \pi^{0},1086
\bar{B}^{0}_{s}\rightarrow J/\psi \pi^{+} \pi^{-},1087
\bar{B}^{0}_{s}\rightarrow J/\psi \pi^{0} \pi^{0},1088
\bar{B}^{0}_{s}\rightarrow \psi(2S) {\eta^{\prime}},1089
\bar{B}^{0}_{s}\rightarrow \psi(2S) \eta,1090
\bar{B}^{0}_{s}\rightarrow \psi(2S) \phi,1091
\bar{B}^{0}_{s}\rightarrow \psi(2S) K^{-} K^{+},1092
\bar{B}^{0}_{s}\rightarrow \psi(2S) \bar{K}^{0} K^{0},1093
\bar{B}^{0}_{s}\rightarrow \psi(2S) \bar{K}^{0} K^{+} \pi^{-},1094
\bar{B}^{0}_{s}\rightarrow \psi(2S) \bar{K}^{0} K^{0} \pi^{0},1095
\bar{B}^{0}_{s}\rightarrow \psi(2S) K^{-} K^{+} \pi^{0},1096
\bar{B}^{0}_{s}\rightarrow \psi(2S) \phi \pi^{+} \pi^{-},1097
\bar{B}^{0}_{s}\rightarrow \psi(2S) \phi \pi^{0} \pi^{0},1098
\bar{B}^{0}_{s}\rightarrow \psi(2S) \eta \pi^{+} \pi^{-},1099
\bar{B}^{0}_{s}\rightarrow \psi(2S) \eta \pi^{0} \pi^{0},1100
\bar{B}^{0}_{s}\rightarrow \psi(2S) {\eta^{\prime}} \pi^{+} \pi^{-},1101
\bar{B}^{0}_{s}\rightarrow \psi(2S) {\eta^{\prime}} \pi^{0} \pi^{0},1102
\bar{B}^{0}_{s}\rightarrow \psi(2S) \pi^{+} \pi^{-},1103
\bar{B}^{0}_{s}\rightarrow \psi(2S) \pi^{0} \pi^{0},1104
\bar{B}^{0}_{s}\rightarrow \chi_{c0} {\eta^{\prime}},1105
\bar{B}^{0}_{s}\rightarrow \chi_{c0} \eta,1106
\bar{B}^{0}_{s}\rightarrow \phi \chi_{c0},1107
\bar{B}^{0}_{s}\rightarrow \chi_{c0} K^{-} K^{+},1108
\bar{B}^{0}_{s}\rightarrow \chi_{c0} \bar{K}^{0} K^{0},1109
\bar{B}^{0}_{s}\rightarrow \chi_{c0} \bar{K}^{0} K^{+} \pi^{-},1110
\bar{B}^{0}_{s}\rightarrow \chi_{c0} \bar{K}^{0} K^{0} \pi^{0},1111
\bar{B}^{0}_{s}\rightarrow \chi_{c0} K^{-} K^{+} \pi^{0},1112
\bar{B}^{0}_{s}\rightarrow \chi_{c1} {\eta^{\prime}},1113
\bar{B}^{0}_{s}\rightarrow \chi_{c1} \eta,1114
\bar{B}^{0}_{s}\rightarrow \chi_{c1} \phi,1115
\bar{B}^{0}_{s}\rightarrow \chi_{c1} K^{-} K^{+},1116
\bar{B}^{0}_{s}\rightarrow \chi_{c1} \bar{K}^{0} K^{0},1117
\bar{B}^{0}_{s}\rightarrow \chi_{c1} \bar{K}^{0} K^{+} \pi^{-},1118
\bar{B}^{0}_{s}\rightarrow \chi_{c1} \bar{K}^{0} K^{0} \pi^{0},1119
\bar{B}^{0}_{s}\rightarrow \chi_{c1} K^{-} K^{+} \pi^{0},1120
\bar{B}^{0}_{s}\rightarrow \chi_{c1} \phi \pi^{+} \pi^{-},1121
\bar{B}^{0}_{s}\rightarrow \chi_{c1} \phi \pi^{0} \pi^{0},1122
\bar{B}^{0}_{s}\rightarrow \chi_{c1} \eta \pi^{+} \pi^{-},1123
\bar{B}^{0}_{s}\rightarrow \chi_{c1} \eta \pi^{0} \pi^{0},1124
\bar{B}^{0}_{s}\rightarrow \chi_{c1} {\eta^{\prime}} \pi^{+} \pi^{-},1125
\bar{B}^{0}_{s}\rightarrow \chi_{c1} {\eta^{\prime}} \pi^{0} \pi^{0},1126
\bar{B}^{0}_{s}\rightarrow \chi_{c2} {\eta^{\prime}},1127
\bar{B}^{0}_{s}\rightarrow \chi_{c2} \eta,1128
\bar{B}^{0}_{s}\rightarrow \chi_{c2} K^{-} K^{+},1129
\bar{B}^{0}_{s}\rightarrow \chi_{c2} \bar{K}^{0} K^{0},1130
\bar{B}^{0}_{s}\rightarrow \chi_{c2} \bar{K}^{0} K^{+} \pi^{-},1131
\bar{B}^{0}_{s}\rightarrow \chi_{c2} \bar{K}^{0} K^{0} \pi^{0},1132
\bar{B}^{0}_{s}\rightarrow \chi_{c2} K^{-} K^{+} \pi^{0},1133
\bar{B}^{0}_{s}\rightarrow \eta_{c} {\eta^{\prime}},1134
\bar{B}^{0}_{s}\rightarrow \eta_{c} \eta,1135
\bar{B}^{0}_{s}\rightarrow \phi \eta_{c},1136
\bar{B}^{0}_{s}\rightarrow \eta_{c} K^{-} K^{+},1137
\bar{B}^{0}_{s}\rightarrow \eta_{c} \bar{K}^{0} K^{0},1138
\bar{B}^{0}_{s}\rightarrow \eta_{c} \bar{K}^{0} K^{+} \pi^{-},1139
\bar{B}^{0}_{s}\rightarrow \eta_{c} \bar{K}^{0} K^{0} \pi^{0},1140
\bar{B}^{0}_{s}\rightarrow \eta_{c} K^{-} K^{+} \pi^{0},1141
\bar{B}^{0}_{s}\rightarrow \eta_{c} \phi \pi^{+} \pi^{-},1142
\bar{B}^{0}_{s}\rightarrow \eta_{c} \phi \pi^{0} \pi^{0},1143
\bar{B}^{0}_{s}\rightarrow \eta_{c} \eta \pi^{+} \pi^{-},1144
\bar{B}^{0}_{s}\rightarrow \eta_{c} \eta \pi^{0} \pi^{0},1145
\bar{B}^{0}_{s}\rightarrow \eta_{c} {\eta^{\prime}} \pi^{+} \pi^{-},1146
\bar{B}^{0}_{s}\rightarrow \eta_{c} {\eta^{\prime}} \pi^{0} \pi^{0},1147
\bar{B}^{0}_{s}\rightarrow \eta_{c}(2S) {\eta^{\prime}},1148
\bar{B}^{0}_{s}\rightarrow \eta_{c}(2S) \eta,1149
\bar{B}^{0}_{s}\rightarrow \phi \eta_{c}(2S),1150
\bar{B}^{0}_{s}\rightarrow \eta_{c}(2S) K^{-} K^{+},1151
\bar{B}^{0}_{s}\rightarrow \eta_{c}(2S) \bar{K}^{0} K^{0},1152
\bar{B}^{0}_{s}\rightarrow \eta_{c}(2S) \bar{K}^{0} K^{+} \pi^{-},1153
\bar{B}^{0}_{s}\rightarrow \eta_{c}(2S) \bar{K}^{0} K^{0} \pi^{0},1154
\bar{B}^{0}_{s}\rightarrow \eta_{c}(2S) K^{-} K^{+} \pi^{0},1155
\bar{B}^{0}_{s}\rightarrow h_{c} {\eta^{\prime}},1156
\bar{B}^{0}_{s}\rightarrow h_{c} \eta,1157
\bar{B}^{0}_{s}\rightarrow h_{c} \phi,1158
\bar{B}^{0}_{s}\rightarrow h_{c} K^{-} K^{+},1159
\bar{B}^{0}_{s}\rightarrow h_{c} \bar{K}^{0} K^{0},1160
\bar{B}^{0}_{s}\rightarrow h_{c} \bar{K}^{0} K^{+} \pi^{-},1161
\bar{B}^{0}_{s}\rightarrow h_{c} \bar{K}^{0} K^{0} \pi^{0},1162
\bar{B}^{0}_{s}\rightarrow h_{c} K^{-} K^{+} \pi^{0},1163
\bar{B}^{0}_{s}\rightarrow J/\psi \phi \phi,1164
\bar{B}^{0}_{s}\rightarrow J/\psi K_{S}^{0},1165
\bar{B}^{0}_{s}\rightarrow J/\psi \bar{K}^{*0},1166
\bar{B}^{0}_{s}\rightarrow J/\psi \pi^{+} \pi^{-} \pi^{+} \pi^{-},1167
\bar{B}^{0}_{s}\rightarrow J/\psi f_{1},1168
\bar{B}^{0}_{s}\rightarrow \psi(2S) K^{-} \pi^{+},1169
\bar{B}^{0}_{s}\rightarrow \psi(2S) \bar{K}^{*0},1170
\bar{B}^{0}_{s}\rightarrow D_{s1}^{+} \pi^{-},1171
\bar{B}^{0}_{s}\rightarrow D_{s1}^{+} \rho^{-},1172
\bar{B}^{0}_{s}\rightarrow D_{s2}^{*+} \pi^{-},1173
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} \pi^{-},1174
\bar{B}^{0}_{s}\rightarrow D_{s}^{+} \pi^{-},1175
\bar{B}^{0}_{s}\rightarrow \rho^{-} D_{s}^{+},1176
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} \rho^{-},1177
\bar{B}^{0}_{s}\rightarrow a_{1}^{-} D_{s}^{+},1178
\bar{B}^{0}_{s}\rightarrow D_{s}^{+} \rho^{0} \pi^{-},1179
\bar{B}^{0}_{s}\rightarrow D_{s}^{+} \rho^{-} \pi^{0},1180
\bar{B}^{0}_{s}\rightarrow D_{s}^{+} \pi^{+} \pi^{-} \pi^{-},1181
\bar{B}^{0}_{s}\rightarrow D_{s}^{+} \pi^{0} \pi^{-} \pi^{0},1182
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} a_{1}^{-},1183
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} \rho^{0} \pi^{-},1184
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} \rho^{-} \pi^{0},1185
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} \pi^{+} \pi^{-} \pi^{-},1186
\bar{B}^{0}_{s}\rightarrow D_{s}^{*+} \pi^{0} \pi^{-} \pi^{0},1187
\bar{B}^{0}_{s}\rightarrow D^{*0} K^{0},1188
\bar{B}^{0}_{s}\rightarrow D^{0} K^{0},1189
\bar{B}^{0}_{s}\rightarrow K^{*0} D^{0},1190
\bar{B}^{0}_{s}\rightarrow D^{*0} K^{*0},1191
\bar{B}^{0}_{s}\rightarrow p^{+} \bar{p}^{-},1192
\bar{B}^{0}_{s}\rightarrow cs_{0} \bar{u}d_{0},1193
\bar{B}^{0}_{s}\rightarrow cs_{1} \bar{u}d_{1},1194
\bar{B}^{0}_{s}\rightarrow \bar{u} d c \bar{s},1195
\bar{B}^{0}_{s}\rightarrow \bar{u} d c \bar{s},1196
\bar{B}^{0}_{s}\rightarrow \bar{u} c d \bar{s},1197
\bar{B}^{0}_{s}\rightarrow \bar{c} s u \bar{s},1198
\bar{B}^{0}_{s}\rightarrow \bar{u} s c \bar{s},1199
\bar{B}^{0}_{s}\rightarrow \bar{u} s c \bar{s},1200
\bar{B}^{0}_{s}\rightarrow \bar{u} c s \bar{s},1201
\bar{B}^{0}_{s}\rightarrow \bar{c} d c \bar{s},1202
\bar{B}^{0}_{s}\rightarrow \bar{c} d c \bar{s},1203
\bar{B}^{0}_{s}\rightarrow \bar{u} u d \bar{s},1204
\bar{B}^{0}_{s}\rightarrow \bar{d} d d \bar{s},1205
\bar{B}^{0}_{s}\rightarrow \bar{s} s d \bar{s},1206
\bar{B}^{0}_{s}\rightarrow \bar{u} u s \bar{s},1207
\bar{B}^{0}_{s}\rightarrow \bar{d} d s \bar{s},1208
\bar{B}^{0}_{s}\rightarrow \bar{s} s s \bar{s},1209
\bar{B}^{0}_{s}\rightarrow s \bar{s},1210
\bar{B}^{0}_{s}\rightarrow K^{+} e^{-} \bar{\nu}_{e},1211
\bar{B}^{0}_{s}\rightarrow K^{*+} e^{-} \bar{\nu}_{e},1212
\bar{B}^{0}_{s}\rightarrow K_{1}^{+} e^{-} \bar{\nu}_{e},1213
\bar{B}^{0}_{s}\rightarrow {K^{\prime}}_{1}^{+} e^{-} \bar{\nu}_{e},1214
\bar{B}^{0}_{s}\rightarrow K^{+} \mu^{-} \bar{\nu}_{\mu},1215
\bar{B}^{0}_{s}\rightarrow K^{*+} \mu^{-} \bar{\nu}_{\mu},1216
\bar{B}^{0}_{s}\rightarrow K_{1}^{+} \mu^{-} \bar{\nu}_{\mu},1217
\bar{B}^{0}_{s}\rightarrow {K^{\prime}}_{1}^{+} \mu^{-} \bar{\nu}_{\mu},1218
\bar{B}^{0}_{s}\rightarrow K^{-} K^{+},1219
\bar{B}^{0}_{s}\rightarrow \bar{K}^{0} K^{0},1220
\bar{B}^{0}_{s}\rightarrow K_{S}^{0} K_{S}^{0},1221
\bar{B}^{0}_{s}\rightarrow K_{L}^{0} K_{L}^{0},1222
\bar{B}^{0}_{s}\rightarrow \pi^{-} K^{+},1223
\bar{B}^{0}_{s}\rightarrow \pi^{0} K^{0},1224
\bar{B}^{0}_{s}\rightarrow \pi^{+} \pi^{-},1225
\bar{B}^{0}_{s}\rightarrow \omega \eta,1226
\bar{B}^{0}_{s}\rightarrow \omega {\eta^{\prime}},1227
\bar{B}^{0}_{s}\rightarrow \phi \eta,1228
\bar{B}^{0}_{s}\rightarrow \phi {\eta^{\prime}},1229
\bar{B}^{0}_{s}\rightarrow \omega \bar{K}^{0},1230
\bar{B}^{0}_{s}\rightarrow \phi \bar{K}^{0},1231
\bar{B}^{0}_{s}\rightarrow K^{*+} \pi^{-},1232
\bar{B}^{0}_{s}\rightarrow \rho^{-} K^{+},1233
\bar{B}^{0}_{s}\rightarrow \rho^{0} K^{0},1234
\bar{B}^{0}_{s}\rightarrow K^{*0} \pi^{0},1235
\bar{B}^{0}_{s}\rightarrow K^{*-} K^{+},1236
\bar{B}^{0}_{s}\rightarrow \bar{K}^{*0} K^{0},1237
\bar{B}^{0}_{s}\rightarrow \bar{K}^{*0} K_{S}^{0},1238
\bar{B}^{0}_{s}\rightarrow \bar{K}^{*0} K_{L}^{0},1239
\bar{B}^{0}_{s}\rightarrow K^{*+} K^{-},1240
\bar{B}^{0}_{s}\rightarrow K^{*0} \bar{K}^{0},1241
\bar{B}^{0}_{s}\rightarrow K^{*0} K_{S}^{0},1242
\bar{B}^{0}_{s}\rightarrow K^{*0} K_{L}^{0},1243
\bar{B}^{0}_{s}\rightarrow {\eta^{\prime}} {\eta^{\prime}},1244
\bar{B}^{0}_{s}\rightarrow {\eta^{\prime}} \eta,1245
\bar{B}^{0}_{s}\rightarrow \eta \eta,1246
\bar{B}^{0}_{s}\rightarrow K^{0} {\eta^{\prime}},1247
\bar{B}^{0}_{s}\rightarrow K^{0} \eta,1248
\bar{B}^{0}_{s}\rightarrow K^{*0} {\eta^{\prime}},1249
\bar{B}^{0}_{s}\rightarrow K^{*0} \eta,1250
\bar{B}^{0}_{s}\rightarrow \rho^{-} K^{*+},1251
\bar{B}^{0}_{s}\rightarrow \rho^{0} K^{*0},1252
\bar{B}^{0}_{s}\rightarrow \omega K^{*0},1253
\bar{B}^{0}_{s}\rightarrow K^{*-} K^{*+},1254
\bar{B}^{0}_{s}\rightarrow \bar{K}^{*0} K^{*0},1255
\bar{B}^{0}_{s}\rightarrow \phi \phi,1256
\bar{B}^{0}_{s}\rightarrow \phi K^{*0},1257
\bar{B}^{0}_{s}\rightarrow \mu^{-} \mu^{+},1258
\bar{B}^{0}_{s}\rightarrow \tau^{-} \tau^{+},1259
\bar{B}^{0}_{s}\rightarrow \phi \gamma,1260
\bar{B}^{0}_{s}\rightarrow \phi e^{-} e^{+},1261
